year,faculties,title,code,credits,evaluation_methods,second_chance
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Tuba (NN1),198501,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Tuba (NN),198502,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Viola da gamba & artistiek onderzoek master I (Klassiek),198503,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Viola da gamba (NN),198505,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Viool & artistiek onderzoek master I (Klassiek),198506,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Viool (Alessandro Moccia),198508,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Viool (Lisa Jacobs),198509,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Viool (Wibert Aerts),198510,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Viool (NN),198511,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']","Zang, taalcoaching & artistiek onderzoek master I (Klassiek)",198513,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Zang (Marcos Pujol),198514,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Zang (Hendrickje van Kerckhove),198515,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Zang (NN),198517,25 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Kamermuziek master I,198518,6 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Observatie- en participatiestage,198526,3 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1', 'Master in de muziek']",Kunstagogische vraagstukken,198527,3 studiepunten,,wel mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Kunstagogisch en -didactisch onderzoek,198528,3 studiepunten,,wel mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']","Klasmanagement, reflectie en communicatie",198529,0 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Doestage,198532,12 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Specifieke vakdidactiek Muziek: Groepsmusiceren (Klassiek),198533,3 studiepunten,,wel mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Specifieke vakdidactiek Muziek: Creatie (MP),198534,3 studiepunten,,wel mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Specifieke vakdidactiek Muziek: Instrumentenbouw,198535,6 studiepunten,,wel mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Accordeon Master II (Klassiek),198536,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Althobo master II (Klassiek),198537,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Altviool master II (Klassiek),198538,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Barokcello master II (Klassiek),198539,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Barokviool master II (Klassiek),198540,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Basklarinet master II (Klassiek),198541,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Bastrombone master II (Klassiek),198542,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Blokfluit master II (Klassiek),198543,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Cello master II (Klassiek),198544,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Clavecimbel master II (Klassiek),198545,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Contrabas master II (Klassiek),198546,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Contrafagot master II (Klassiek),198547,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Dwarsfluit master II (Klassiek),198548,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Eufonium master II (Klassiek),198549,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Fagot master II (Klassiek),198550,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Gitaar Master II (Klassiek),198551,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Harp master II (Klassiek),198552,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Hobo master II (Klassiek),198553,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Hoorn master II (Klassiek),198554,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Instrument Master II (Klassiek),198555,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Klarinet master II (Klassiek),198556,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Luit master II (Klassiek),198557,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Natuurhoorn master II (Klassiek),198558,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Orgel master II (Klassiek),198559,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piano master II (Klassiek),198560,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piano Forte master II (Klassiek),198561,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piccolo master II (Klassiek),198562,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Saxophone Master II (Classical),198563,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Slagwerk master II (Klassiek),198564,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Traverso master II (Klassiek),198565,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Trombone master II (Klassiek),198566,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Trompet master II (Klassiek),198567,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Tube Master II (Classical),198568,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Viola da gamba master II (Klassiek),198569,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Viool master II (Klassiek),198570,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Zang Master II (Klassiek),198571,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Accordeon (Philippe Thuriot),198580,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Accordeon,198581,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Althobo (NN),198582,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Altviool (Tony Nys),198583,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Altviool (NN),198584,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Barokcello (NN),198587,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Barokviool (Alessandro Moccia),198589,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Basklarinet (Marc Kerckhof),198590,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Basklarinet (NN),198591,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Specifieke vakdidactiek Drama: Spelen,198592,3 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Specifieke vakdidactiek Drama: Tekst en Creatie,198593,3 studiepunten,,niet mogelijk.
2025-26,"['Bachelor in de muziek', 'Educatieve master in de muziek en podiumkunsten', 'Schakelprogramma tot educatieve master in de muziek en podiumkunsten', 'Voorbereidingsprogramma educatieve master in de muziek en podiumkunsten']",Domeinoverschrijdende vakdidactiek kunsten,198594,3 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1', 'Schakelprogramma tot educatieve master in de muziek en podiumkunsten', 'Voorbereidingsprogramma educatieve master in de muziek en podiumkunsten']",Algemene vakdidactiek drama,198595,3 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1', 'Master in de muziek']",Kunstagogiek in participatieve kunstpraktijken,198596,3 studiepunten,,wel mogelijk.
2025-26,"['Bachelor in de muziek', 'Educatieve master in de muziek en podiumkunsten', 'Master in de muziek', 'Schakelprogramma tot educatieve master in de muziek en podiumkunsten', 'Voorbereidingsprogramma educatieve master in de muziek en podiumkunsten']",Krachtige leeromgevingen,198597,6 studiepunten,,wel mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Masterclass 1,198598,3 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Masterclass 2,198599,3 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Dramaproject master I,198600,10 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Dramaproject master II,198601,13 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 1']",Kunst in het werkveld II (drama),198602,7 studiepunten,,wel mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Masterproef Educatieve Master: Drama,198603,24 studiepunten,,niet mogelijk.
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Bastrombone (Joren Elsen),198604,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Bastrombone (NN),198605,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Blokfluit (NN),198607,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Cello (Judith Ermert),198608,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Cello (NN),198609,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Clavecimbel (NN),198611,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Contrabas (NN),198612,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Contrafagot (Jaap de Vries),198613,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Dwarsfluit (Myriam Graulus),198614,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Dwarsfluit (NN),198615,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Eufonium (NN1),198616,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Eufonium (NN),198617,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Fagot (Pieter Nuytten),198618,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Fagot (NN),198619,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Gitaar (Maarten Vandenbemden),198620,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Gitaar (Luca Isolani),198621,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Harp (NN),198622,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Harp (Anouk Sturtewagen),198623,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Hobo (Korneel Alsteens),198624,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Hoorn (Kristina Mascher-Turner),198625,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Hoorn (NN),198626,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Instrument (NN),198627,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Klarinet (Nele Delafoneyne),198628,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Klarinet (Bart Watté),198629,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Luit (Wim Maesele),198630,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Luit (NN),198631,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Natuurhoorn (NN),198633,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Orgel (Ignace Michiels),198634,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Orgel (NN),198635,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piano (Keiko Shichijo),198636,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piano (Vitaly Samoshko),198637,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piano (Daan Vandewalle),198638,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piano (Olga Paschenko),198639,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piano (NN),198640,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piano Forte (NN),198641,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piccolo (Jill Jeschek),198642,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Piccolo (NN),198643,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Saxofoon (Koen Maas),198644,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Saxofoon (Raf Minten),198645,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Saxofoon (NN),198646,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Saxofoon,198647,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Slagwerk (Gert Dhaese),198648,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Slagwerk (Wim Konink),198649,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Slagwerk (NN),198650,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Traverso (NN),198651,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Trombone (Joren Elsen),198652,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Trombone (NN),198653,21 studiepunten,,
2025-26,"['Educatieve master in de muziek en podiumkunsten, trajectschijf 2']",Trompet (Steven Devolder),198654,21 studiepunten,,
