SubgroupKey;SubgroupCode;ProgramName;ProgramFamily;ProgramNameSource;ProgramFamilySource;InferenceConfidence;InferenceEvidenceCount
3046;5824400;PBA-HOUT/1F;PBA-HOUT;students;students;;
3047;5824401;PBA-HOUT/1F;PBA-HOUT;students;students;;
3048;5824403;PBA-HOUT/1F;PBA-HOUT;students;students;;
3049;5824407;PBA-HOUT/1F;PBA-HOUT;students;students;;
3050;5824412;PBA-HOUT/1F;PBA-HOUT;students;students;;
3051;5824415;;PBA-HOUT;;lecture_subgroup_cooccurrence;1.0;25.0
3052;5824416;PBA-HOUT/1F;PBA-HOUT;students;students;;
3053;5824417;PBA-HOUT/1F;PBA-HOUT;students;students;;
3054;5824418;;PBA-HOUT;;lecture_subgroup_cooccurrence;1.0;12.0
3055;5824425;PBA-HOUT/1F;PBA-HOUT;students;students;;
3056;5824426;PBA-HOUT/1F;PBA-HOUT;students;students;;
3057;5824438;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3058;5824442;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3059;5824443;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3060;5824445;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3061;5824449;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3062;5824454;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3063;5824457;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3064;5824458;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3065;5824459;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3066;5824460;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3067;5824467;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3068;5824468;PBA-HOUT/1B2;PBA-HOUT;students;students;;
3069;5824480;PBA-HOUT/1B1;PBA-HOUT;students;students;;
3070;5824484;;PBA-HOUT;;lecture_subgroup_cooccurrence;1.0;12.0
3071;5824485;PBA-HOUT/1B1;PBA-HOUT;students;students;;
3072;5824487;PBA-HOUT/1B1;PBA-HOUT;students;students;;
3073;5824491;PBA-HOUT/1B1;PBA-HOUT;students;students;;
3074;5824496;PBA-HOUT/1B1;PBA-HOUT;students;students;;
3075;5824499;PBA-HOUT/1B1;PBA-HOUT;students;students;;
3076;5824500;;PBA-HOUT;;lecture_subgroup_cooccurrence;1.0;3.0
3077;5824501;PBA-HOUT/1B1;PBA-HOUT;students;students;;
3078;5824502;PBA-HOUT/1B1;PBA-HOUT;students;students;;
3079;5824509;PBA-HOUT/1B1;PBA-HOUT;students;students;;
3080;5824510;;PBA-HOUT;;lecture_subgroup_cooccurrence;1.0;14.0
3081;5824699;PBA-VG-VG/AO/1;PBA-VG-VG;students;students;;
3082;5824700;PBA-VG-VG/AO/1;PBA-VG-VG;students;students;;
3083;5824707;PBA-VG-VG/AO/1;PBA-VG-VG;students;students;;
3084;5824709;PBA-VG-VG/AO/1;PBA-VG-VG;students;students;;
3085;5824789;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;students;students;;
3086;5824792;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;students;students;;
3087;5824793;PBA-OM-BL/2;PBA-OM-BL;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;11.0
3088;5824794;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;students;students;;
3089;5824795;;;;;;
3090;5824798;;;;;;
3091;5824800;PBA-OM-HCM/3;PBA-OM-HCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;7.0
3092;5824803;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;students;students;;
3093;5824804;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;students;students;;
3094;5824807;;;;;;
3095;5824846;;;;;;
3096;5824863;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;students;students;;
3097;5824864;PBA-OM-BL/VT/GRAD/1;PBA-OM-BL;students;students;;
3098;5824879;PBA-CH-BCH/2B;PBA-CH-BCH;students;students;;
3099;5824881;;;;;;
3100;5824883;PBA-CH-BCH/2A;PBA-CH-BCH;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;18.0
3101;5824884;PBA-CH-BCH/2B;PBA-CH-BCH;students;students;;
3102;5824885;PBA-CH-BCH/2B;PBA-CH-BCH;students;students;;
3103;5824915;PBA-CH-BCH/2B;PBA-CH-BCH;students;students;;
3104;5824917;PBA-CH-BCH/2B;PBA-CH-BCH;students;students;;
3105;5824930;PBA-CH-BCH/2B;PBA-CH-BCH;students;students;;
3106;5824931;PBA-CH-BCH/2B;PBA-CH-BCH;students;students;;
3107;5824938;PBA-CH-BCH/2B;PBA-CH-BCH;students;students;;
3108;5824956;PBA-CH-CH/2B;PBA-CH-CH;students;students;;
3109;5824958;PBA-CH-CH/2B;PBA-CH-CH;students;students;;
3110;5824963;PBA-CH-CH/2B;PBA-CH-CH;students;students;;
3111;5824965;PBA-CH-CH/2B;PBA-CH-CH;students;students;;
3112;5824992;PBA-CH-CH/2B;PBA-CH-CH;students;students;;
3113;5824994;PBA-CH-CH/2B;PBA-CH-CH;students;students;;
3114;5824996;PBA-CH-CH/2B;PBA-CH-CH;students;students;;
3115;5824997;PBA-CH-CH/2B;PBA-CH-CH;students;students;;
3116;5825015;PBA-CH-CH/2B;PBA-CH-CH;students;students;;
3117;5825066;PBA-AGR-GM-PM/3;PBA-AGR-GM-PM;students;students;;
3118;5825068;;;;;;
3119;5825170;;PBA-BM-AF;;lecture_subgroup_cooccurrence;1.0;36.0
3120;5825478;PBA-BM-SCM/VT/MKMLRE/;PBA-BM-SCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;17.0
3121;5825488;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;27.0
3122;5825491;PBA-BM-SCM/VT/KM;PBA-BM-SCM;students;students;;
3123;5825494;PBA-BM-SCM/2A;PBA-BM-SCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;25.0
3124;5825495;PBA-BM-SCM/2A;PBA-BM-SCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;24.0
3125;5825497;;PBA-BM-SCM;;lecture_subgroup_cooccurrence;1.0;17.0
3126;5825501;PBA-BM-SCM/3A;PBA-BM-SCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;3.0
3127;5825880;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;14.0
3128;5825889;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;3.0
3129;5825893;PBA-EM/1F;PBA-EM;students;students;;
3130;5825894;PBA-EM/1F;PBA-EM;students;students;;
3131;5825895;PBA-EM/1F;PBA-EM;students;students;;
3132;5825917;PBA-EM/1F;PBA-EM;students;students;;
3133;5825918;PBA-EM/1F;PBA-EM;students;students;;
3134;5825919;PBA-EM/1F;PBA-EM;students;students;;
3135;5825920;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;8.0
3136;5825921;PBA-EM/1F;PBA-EM;students;students;;
3137;5825922;PBA-EM/1F;PBA-EM;students;students;;
3138;5825923;PBA-EM/1F;PBA-EM;students;students;;
3139;5825924;PBA-EM/1F;PBA-EM;students;students;;
3140;5825925;PBA-EM/1F;PBA-EM;students;students;;
3141;5825951;PBA-EM/1G;PBA-EM;students;students;;
3142;5825953;PBA-EM/1G;PBA-EM;students;students;;
3143;5825957;PBA-EM/1G;PBA-EM;students;students;;
3144;5825966;PBA-EM/1G;PBA-EM;students;students;;
3145;5825970;PBA-EM/1G;PBA-EM;students;students;;
3146;5825971;PBA-EM/1G;PBA-EM;students;students;;
3147;5825972;PBA-EM/1G;PBA-EM;students;students;;
3148;5825994;PBA-EM/1G;PBA-EM;students;students;;
3149;5825995;PBA-EM/1G;PBA-EM;students;students;;
3150;5825996;PBA-EM/1G;PBA-EM;students;students;;
3151;5825997;PBA-EM/1G;PBA-EM;students;students;;
3152;5825998;PBA-EM/1G;PBA-EM;students;students;;
3153;5825999;PBA-EM/1G;PBA-EM;students;students;;
3154;5826000;PBA-EM/1G;PBA-EM;students;students;;
3155;5826001;PBA-EM/1G;PBA-EM;students;students;;
3156;5826002;PBA-EM/1G;PBA-EM;students;students;;
3157;5826028;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;15.0
3158;5826030;PBA-EM/1H1;PBA-EM;students;students;;
3159;5826034;PBA-EM/1H1;PBA-EM;students;students;;
3160;5826043;PBA-EM/1H1;PBA-EM;students;students;;
3161;5826047;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;14.0
3162;5826048;PBA-EM/1H1;PBA-EM;students;students;;
3163;5826049;PBA-EM/1H1;PBA-EM;students;students;;
3164;5826071;PBA-EM/1H1;PBA-EM;students;students;;
3165;5826072;PBA-EM/1H1;PBA-EM;students;students;;
3166;5826073;PBA-EM/1H1;PBA-EM;students;students;;
3167;5826074;PBA-EM/1H1;PBA-EM;students;students;;
3168;5826075;PBA-EM/1H1;PBA-EM;students;students;;
3169;5826076;PBA-EM/1H1;PBA-EM;students;students;;
3170;5826077;PBA-EM/1H1;PBA-EM;students;students;;
3171;5826078;PBA-EM/1H1;PBA-EM;students;students;;
3172;5826079;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;11.0
3173;5826105;PBA-EM/1I;PBA-EM;students;students;;
3174;5826107;PBA-EM/1I;PBA-EM;students;students;;
3175;5826111;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;13.0
3176;5826118;PBA-EM/1I;PBA-EM;students;students;;
3177;5826120;PBA-EM/1I;PBA-EM;students;students;;
3178;5826124;PBA-EM/1I;PBA-EM;students;students;;
3179;5826125;PBA-EM/1I;PBA-EM;students;students;;
3180;5826126;PBA-EM/1I;PBA-EM;students;students;;
3181;5826148;PBA-EM/1I;PBA-EM;students;students;;
3182;5826149;PBA-EM/1I;PBA-EM;students;students;;
3183;5826150;PBA-EM/1I;PBA-EM;students;students;;
3184;5826151;PBA-EM/1I;PBA-EM;students;students;;
3185;5826152;PBA-EM/1I;PBA-EM;students;students;;
3186;5826153;PBA-EM/1I;PBA-EM;students;students;;
3187;5826154;PBA-EM/1I;PBA-EM;students;students;;
3188;5826155;PBA-EM/1I;PBA-EM;students;students;;
3189;5826156;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;11.0
3190;5826181;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3191;5826189;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3192;5826190;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3193;5826191;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3194;5826192;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3195;5826196;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3196;5826206;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3197;5826224;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3198;5826235;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3199;5826236;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3200;5826237;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3201;5826242;PBA-EM-EM/2A;PBA-EM-EM;students;students;;
3202;5826258;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3203;5826266;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3204;5826267;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3205;5826268;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3206;5826269;;PBA-EM-EM;;lecture_subgroup_cooccurrence;1.0;22.0
3207;5826270;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3208;5826273;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3209;5826283;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3210;5826301;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3211;5826312;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3212;5826313;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3213;5826314;PBA-EM-EM/2B1;PBA-EM-EM;students;students;;
3214;5826319;;PBA-EM-EM;;lecture_subgroup_cooccurrence;1.0;14.0
3215;5826335;PBA-EM-EM/2B2;PBA-EM-EM;students;students;;
3216;5826343;;;;;;
3217;5826344;PBA-EM-EM/2B2;PBA-EM-EM;students;students;;
3218;5826345;PBA-EM-EM/2B2;PBA-EM-EM;students;students;;
3219;5826346;PBA-EM-EM/2B2;PBA-EM-EM;students;students;;
3220;5826347;PBA-EM-EM/2B2;PBA-EM-EM;students;students;;
3221;5826350;PBA-EM-EM/2B2;PBA-EM-EM;students;students;;
3222;5826360;PBA-EM-EM/2B2;PBA-EM-EM;students;students;;
3223;5826378;;;;;;
3224;5826389;;;;;;
3225;5826390;PBA-EM-EM/2B2;PBA-EM-EM;students;students;;
3226;5826391;PBA-EM-EM/2B2;PBA-EM-EM;students;students;;
3227;5826396;PBA-EM-EM/2B2;PBA-EM-EM;students;students;;
3228;5826412;PBA-EM-EM/2C;PBA-EM-EM;students;students;;
3229;5826420;PBA-EM-EM/2C;PBA-EM-EM;students;students;;
3230;5826421;PBA-EM-EM/2C;PBA-EM-EM;students;students;;
3231;5826422;PBA-EM-EM/2C;PBA-EM-EM;students;students;;
3232;5826423;PBA-EM-EM/2C;PBA-EM-EM;students;students;;
3233;5826427;PBA-EM-EM/2E2;PBA-EM-EM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;12.0
3234;5826437;PBA-EM-EM/2C;PBA-EM-EM;students;students;;
3235;5826455;PBA-EM-EM/2C;PBA-EM-EM;students;students;;
3236;5826466;PBA-EM-EM/2C;PBA-EM-EM;students;students;;
3237;5826467;;;;;;
3238;5826468;PBA-EM-EM/2C;PBA-EM-EM;students;students;;
3239;5826473;PBA-EM-EM/2C;PBA-EM-EM;students;students;;
3240;5826489;PBA-EM-EM/2D;PBA-EM-EM;students;students;;
3241;5826497;PBA-EM-EM/2D;PBA-EM-EM;students;students;;
3242;5826616;PBA-VG-VG/1D1;PBA-VG-VG;students;students;;
3243;5826617;;PBA-VG-VG;;lecture_subgroup_cooccurrence;1.0;19.0
3244;5826631;PBA-VG-VG/1D1;PBA-VG-VG;students;students;;
3245;5826633;PBA-VG-VG/1D1;PBA-VG-VG;students;students;;
3246;5826658;PBA-VG-VG/1E1;PBA-VG-VG;students;students;;
3247;5826660;PBA-VG-VG/1E1;PBA-VG-VG;students;students;;
3248;5826661;PBA-VG-VG/1E1;PBA-VG-VG;students;students;;
3249;5826662;PBA-VG-VG/1E1;PBA-VG-VG;students;students;;
3250;5826663;;PBA-VG-VG;;lecture_subgroup_cooccurrence;1.0;18.0
3251;5826664;PBA-VG-VG/1E1;PBA-VG-VG;students;students;;
3252;5826665;;PBA-VG-VG;;lecture_subgroup_cooccurrence;1.0;7.0
3253;5826666;PBA-VG-VG/1E1;PBA-VG-VG;students;students;;
3254;5826698;PBA-VG-VG/1E1;PBA-VG-VG;students;students;;
3255;5826703;PBA-VG-VG/1E1;PBA-VG-VG;students;students;;
3256;5828425;PBA-AGR-DZ/3E;PBA-AGR-DZ;students;students;;
3257;5828440;PBA-AGR-DZ/3E;PBA-AGR-DZ;students;students;;
3258;5828444;;;;;;
3259;5828471;PBA-AGR-DZ/3E;PBA-AGR-DZ;students;students;;
3260;5828557;;PBA-BM-ML;;lecture_subgroup_cooccurrence;1.0;4.0
3261;5828559;MC/PREV/1;MC;students;students;;
3262;5828561;MC/PREV/1;MC;students;students;;
3263;5828563;MC/PREV/1;MC;students;students;;
3264;5828565;MC/PREV/1;MC;students;students;;
3265;5828569;MC/PREV/1;MC;students;students;;
3266;5828571;MC/PREV/1;MC;students;students;;
3267;5828635;MC/PREV/1;MC;students;students;;
3268;5828800;MC/PREV/1;MC;students;students;;
3269;5828856;;;;;;
3270;5828893;;;;;;
3271;5828906;PBA-OM-HCM/3;PBA-OM-HCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
3272;5828913;;;;;;
3273;5828963;PBA-OM-HCM/1;PBA-OM-HCM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
3274;5829010;PBA-TIN-TI/1B;PBA-TIN-TI;students;students;;
3275;5829011;PBA-TIN-TI/VT/NET/S1;PBA-TIN-TI;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;0.8235294117647058;14.0
3276;5829012;PBA-TIN-TI/1B;PBA-TIN-TI;students;students;;
3277;5829013;PBA-TIN-TI/1B;PBA-TIN-TI;students;students;;
3278;5829017;PBA-TIN-TI/1B;PBA-TIN-TI;students;students;;
3279;5829018;;;;;;
3280;5829019;;PBA-TIN-TI;;lecture_subgroup_cooccurrence;1.0;7.0
3281;5829020;PBA-TIN-TI/1B;PBA-TIN-TI;students;students;;
3282;5829021;PBA-TIN-TI/1B;PBA-TIN-TI;students;students;;
3283;5829022;PBA-TIN-TI/1B;PBA-TIN-TI;students;students;;
3284;5829023;PBA-TIN-TI/1B;PBA-TIN-TI;students;students;;
3285;5829024;PBA-TIN-TI/1B;PBA-TIN-TI;students;students;;
3286;5829215;;;;;;
3287;5829221;PBA-TIN-TI/1C;PBA-TIN-TI;students;students;;
3288;5829222;PBA-TIN-TI/1C;PBA-TIN-TI;students;students;;
3289;5829223;PBA-TIN-TI/1C;PBA-TIN-TI;students;students;;
3290;5829224;PBA-TIN-TI/1C;PBA-TIN-TI;students;students;;
3291;5829225;PBA-TIN-TI/1C;PBA-TIN-TI;students;students;;
3292;5829226;PBA-TIN-TI/1C;PBA-TIN-TI;students;students;;
3293;5829227;PBA-TIN-TI/1C;PBA-TIN-TI;students;students;;
3294;5829228;PBA-TIN-TI/1C;PBA-TIN-TI;students;students;;
3295;5829286;PBA-EM-EM/3B2;PBA-EM-EM;students;students;;
3296;5829291;PBA-EM-EM/3B2;PBA-EM-EM;students;students;;
3297;5829557;PBA-BM-AF/AO/VT/SCM_MKML/1SEM1;PBA-BM-AF;students;students;;
3298;5829558;PBA-BM-AF/AO/VT/SCM_MKML/1SEM1;PBA-BM-AF;students;students;;
3299;5829584;;;;;;
3300;5830056;PBA-TIN-TI/VT/PROG/S1;PBA-TIN-TI;students;students;;
3301;5830058;;;;;;
3302;5830069;PBA-TIN-TI/VT/PROG/S1;PBA-TIN-TI;students;students;;
3303;5830070;PBA-TIN-TI/VT/PROG/S1;PBA-TIN-TI;students;students;;
3304;5830071;PBA-TIN-TI/VT/PROG/S1;PBA-TIN-TI;students;students;;
3305;5830072;PBA-TIN-TI/VT/PROG/S1;PBA-TIN-TI;students;students;;
3306;5830076;;PBA-TIN-TI;;lecture_subgroup_cooccurrence;1.0;8.0
3307;5830094;;;;;;
3308;5830398;PBA-SO/A;PBA-SO;students;students;;
3309;5830425;PBA-SO/A;PBA-SO;students;students;;
3310;5830431;PBA-SO/A;PBA-SO;students;students;;
3311;5830432;PBA-SO/B;PBA-SO;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;0.926829268292683;38.0
3312;5830435;PBA-SO/A;PBA-SO;students;students;;
3313;5830436;PBA-SO/A;PBA-SO;students;students;;
3314;5830440;PBA-SO/A;PBA-SO;students;students;;
3315;5830441;;;;;;
3316;5830445;PBA-SO/A;PBA-SO;students;students;;
3317;5830449;PBA-SO/A;PBA-SO;students;students;;
3318;5830469;PBA-SO/A;PBA-SO;students;students;;
3319;5830860;PBA-SO/SEM1;PBA-SO;students;students;;
3320;5830958;;;;;;
3321;5830959;PBA-SO/2;PBA-SO;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;21.0
3322;5830960;;;;;;
3323;5830961;;;;;;
3324;5830962;;;;;;
3325;5830963;;;;;;
3326;5830964;;;;;;
3327;5830966;;;;;;
3328;5831877;PBA-BM-AF/1B2;PBA-BM-AF;students;students;;
3329;5831902;;PBA-BM-AF;;lecture_subgroup_cooccurrence;1.0;14.0
3330;5832259;PBA-BM-AF/1C2;PBA-BM-AF;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;0.8620689655172413;25.0
3331;5832262;PBA-BM-AF/1C1;PBA-BM-AF;students;students;;
3332;5832263;PBA-BM-AF/1C1;PBA-BM-AF;students;students;;
3333;5832265;PBA-BM-AF/1C1;PBA-BM-AF;students;students;;
3334;5832266;PBA-BM-AF/1C1;PBA-BM-AF;students;students;;
3335;5832267;PBA-BM-AF/1C1;PBA-BM-AF;students;students;;
3336;5832268;PBA-BM-AF/1C1;PBA-BM-AF;students;students;;
3337;5832269;;PBA-BM-AF;;lecture_subgroup_cooccurrence;1.0;17.0
3338;5832270;PBA-BM-AF/1C1;PBA-BM-AF;students;students;;
3339;5832271;PBA-BM-AF/1C1;PBA-BM-AF;students;students;;
3340;5832540;PBA-BM-AF/2B;PBA-BM-AF;students;students;;
3341;5832541;PBA-BM-AF/2B;PBA-BM-AF;students;students;;
3342;5832542;PBA-BM-AF/2B;PBA-BM-AF;students;students;;
3343;5832543;PBA-BM-AF/2B;PBA-BM-AF;students;students;;
3344;5832564;PBA-BM-AF/2B;PBA-BM-AF;students;students;;
3345;5832569;;;;;;
3346;5832570;;;;;;
3347;5833044;;;;;;
3348;5833053;;;;;;
3349;5833055;;;;;;
3350;5833284;;PBA-BM-MK;;lecture_subgroup_cooccurrence;1.0;14.0
3351;5833318;PBA-EM/1C1;PBA-EM;students;students;;
3352;5833319;PBA-EM/1C1;PBA-EM;students;students;;
3353;5833320;PBA-EM/1C1;PBA-EM;students;students;;
3354;5833321;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;13.0
3355;5833322;PBA-EM/1C1;PBA-EM;students;students;;
3356;5833323;PBA-EM/1C2;PBA-EM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;6.0
3357;5833324;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;14.0
3358;5833325;PBA-EM/1C1;PBA-EM;students;students;;
3359;5833326;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;11.0
3360;5833352;PBA-EM/1D;PBA-EM;students;students;;
3361;5833354;PBA-EM/1D;PBA-EM;students;students;;
3362;5833358;PBA-EM/1D;PBA-EM;students;students;;
3363;5833367;;;;;;
3364;5833371;PBA-EM/1D;PBA-EM;students;students;;
3365;5833372;PBA-EM/1D;PBA-EM;students;students;;
3366;5833373;PBA-EM/1D;PBA-EM;students;students;;
3367;5833395;PBA-EM/1D;PBA-EM;students;students;;
3368;5833396;PBA-EM/1D;PBA-EM;students;students;;
3369;5833397;PBA-EM/1D;PBA-EM;students;students;;
3370;5833398;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;8.0
3371;5833399;PBA-EM/1D;PBA-EM;students;students;;
3372;5833400;PBA-EM/1D;PBA-EM;students;students;;
3373;5833401;PBA-EM/1D;PBA-EM;students;students;;
3374;5833402;PBA-EM/1D;PBA-EM;students;students;;
3375;5833403;PBA-EM/1D;PBA-EM;students;students;;
3376;5833429;PBA-EM/1E;PBA-EM;students;students;;
3377;5833431;PBA-EM/1E;PBA-EM;students;students;;
3378;5833435;PBA-EM/1E;PBA-EM;students;students;;
3379;5833444;PBA-EM/1E;PBA-EM;students;students;;
3380;5833448;PBA-EM/1E;PBA-EM;students;students;;
3381;5833449;PBA-EM/1E;PBA-EM;students;students;;
3382;5833450;PBA-EM/1E;PBA-EM;students;students;;
3383;5833472;;;;;;
3384;5833473;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;11.0
3385;5833474;PBA-EM/1E;PBA-EM;students;students;;
3386;5833475;PBA-EM/1E;PBA-EM;students;students;;
3387;5833476;PBA-EM/1E;PBA-EM;students;students;;
3388;5833477;PBA-EM/1E;PBA-EM;students;students;;
3389;5833478;PBA-EM/1E;PBA-EM;students;students;;
3390;5833479;PBA-EM/1E;PBA-EM;students;students;;
3391;5833480;;PBA-EM;;lecture_subgroup_cooccurrence;1.0;11.0
3392;5833506;PBA-EM/1F;PBA-EM;students;students;;
3393;5833508;PBA-EM/1F;PBA-EM;students;students;;
3394;5835320;;PBA-SO;;lecture_subgroup_cooccurrence;1.0;65.0
3395;5835421;;;;;;
3396;5835428;;;;;;
3397;5835463;PBA-AGR-DZ/2J;PBA-AGR-DZ;students;students;;
3398;5835483;PBA-AGR-DZ/2J;PBA-AGR-DZ;students;students;;
3399;5835489;PBA-AGR-DZ/2J;PBA-AGR-DZ;students;students;;
3400;5835496;PBA-AGR-DZ/2J;PBA-AGR-DZ;students;students;;
3401;5835497;PBA-AGR-DZ/2J;PBA-AGR-DZ;students;students;;
3402;5835499;PBA-AGR-DZ/2J;PBA-AGR-DZ;students;students;;
3403;5835515;PBA-AGR-DZ/2J;PBA-AGR-DZ;students;students;;
3404;5835524;PBA-AGR-DZ/3A;PBA-AGR-DZ;students;students;;
3405;5835526;PBA-AGR-DZ/3A;PBA-AGR-DZ;students;students;;
3406;5835532;;;;;;
3407;5835550;PBA-AGR-DZ/3A;PBA-AGR-DZ;students;students;;
3408;5835553;PBA-AGR-DZ/3A;PBA-AGR-DZ;students;students;;
3409;5835568;PBA-AGR-DZ/3A;PBA-AGR-DZ;students;students;;
3410;5835572;;;;;;
3411;5835599;PBA-AGR-DZ/3A;PBA-AGR-DZ;students;students;;
3412;5835669;PBA-AGR-DZ/3A;PBA-AGR-DZ;students;students;;
3413;5835692;;;;;;
3414;5835694;;;;;;
3415;5835700;;;;;;
3416;5835718;PBA-AGR-DZ/3D;PBA-AGR-DZ;students;students;;
3417;5835721;PBA-AGR-DZ/3D;PBA-AGR-DZ;students;students;;
3418;5835736;PBA-AGR-DZ/3D;PBA-AGR-DZ;students;students;;
3419;5835740;;;;;;
3420;5835767;PBA-AGR-DZ/3D;PBA-AGR-DZ;students;students;;
3421;5835837;PBA-AGR-DZ/3D;PBA-AGR-DZ;students;students;;
3422;5835860;;;;;;
3423;5835862;;;;;;
3424;5835868;;;;;;
3425;5835886;PBA-AGR-DZ/3C2;PBA-AGR-DZ;students;students;;
3426;5835889;PBA-AGR-DZ/3C2;PBA-AGR-DZ;students;students;;
3427;5835904;PBA-AGR-DZ/3C2;PBA-AGR-DZ;students;students;;
3428;5835908;;;;;;
3429;5835935;PBA-AGR-DZ/3C2;PBA-AGR-DZ;students;students;;
3430;5836005;PBA-AGR-DZ/3C2;PBA-AGR-DZ;students;students;;
3431;5836028;;;;;;
3432;5836030;;;;;;
3433;5836033;PBA-AGR-DZ/3E;PBA-AGR-DZ;students;students;;
3434;5836036;;;;;;
3435;5836054;PBA-AGR-DZ/3E;PBA-AGR-DZ;students;students;;
3436;5836495;;;;;;
3437;5836497;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3438;5836498;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3439;5836499;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3440;5836500;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3441;5836501;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3442;5836502;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3443;5836503;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3444;5836535;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3445;5836540;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3446;5836662;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3447;5836663;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3448;5836677;PBA-VG-VG/1F1;PBA-VG-VG;students;students;;
3449;5836679;;PBA-VG-VG;;lecture_subgroup_cooccurrence;1.0;14.0
3450;5836708;PBA-EM-AM/2B2;PBA-EM-AM;students;students;;
3451;5836709;PBA-EM-AM/2B2;PBA-EM-AM;students;students;;
3452;5836710;PBA-EM-AM/2B2;PBA-EM-AM;students;students;;
