EMAIL,SUBGROEPID
u_638f5f18791ca4ad515cf31ec25cf62114e207d7d518e6a8f107a8be3cdc2f0d,"[5946295, 5946330, 5946333, 5946334]"
u_639ae455eccbfb25b1e1c98c962fbbad7b791e4e785e22abd41a478088962eb8,"[5996146, 5996147, 5996148, 5996149, 5996150, 5996151, 5996152, 5996153, 5996154, 5996155, 5996173, 5996174]"
u_639bf91335e79d6939030e056cde17e464448c01a805c4cda517cee5f65be43b,"[5803957, 5803974, 5983498, 5983508, 5983509, 5983510, 5983513, 5983541, 5983553, 5983554, 6047226]"
u_639f62430b26fecff0736e51ec9ae68513a651899a0d90e75e384b8300ce0bc6,[6031967]
u_63a1611738f88e7b93eb13de172b2751cb86e216feebf9b1c699c6232d0635e9,"[5807007, 6115667, 6115668]"
u_63a37cf3fd32dd30e8c4ee93dc29b7e15aba2189cd606307983e79d87351e6e6,"[5990707, 5990709, 5990765, 6058062]"
u_63b242363acd48ee36d993809f1ed8a3e33b48a98d52ede44c6ec394bbcc4005,"[5939155, 6115688]"
u_63b66fd3b6ba81bbd5a3150d58d57ab72ae5751fb86c6a9450449c26895e7be9,"[5922124, 5970031, 6034502, 6041254, 6041270]"
u_63b9c39daf11a08c75ce8a482e219a2fcfb4755057b50e1bcaffe3a1b4625dab,"[6077364, 6077387, 6077433, 6077456, 6077548, 6077594, 6077640]"
u_63bac43e7c53e759367407e738b52656798ad8cde168b03f8be3790f348da710,"[5865683, 5865684, 5865707, 5865708, 5865709, 5865710, 5865712, 5865713, 5865714]"
u_63c2174933a82de85978766f3818c3927f822d21cc9ec8374741a6c03816cffb,"[5753420, 5753434, 5816398, 5872461, 5889325, 5889326]"
u_63c313203fae2db07bd2813549dae12ee806a7516b76b06cda98aefbff3c1650,"[6048579, 6048580, 6048582, 6048583, 6048585, 6048587, 6048589, 6048591, 6048605, 6048611, 6048635]"
u_63c3ef583c6f518933733b072f97af1e6c1fbd413708be543867dbcf1ed25ec8,"[5724161, 5724184, 5724187, 5724188, 5724189]"
u_63c8e4ac72771cab8a9a8decbc5f3d2c6b7317a310fa0ad5cd53c08fc122bc21,"[5788371, 5788372, 5788377, 5788379, 5788381, 5788386, 5788387, 5879354]"
u_63c956d90161b05336ee9001e3cf5a48ff82068a5398fd20967621c78ebc4ca0,"[5783395, 5783397]"
u_63cf9ca2c0afb84de327e8cffa5448b61393c8bec3f401e186706bdb36bf8652,[6057721]
u_63d97b3ac289a757a0ca670d3922e7cd5f3d1b83373f275ac5fc78d1411871e0,"[6113594, 6113596, 6113598, 6113599, 6113600, 6113602, 6113604, 6113605]"
u_63db1fef76fb87bfac008687a3b05d128f4db62d9988c2b0293aeab31066b00f,"[5788163, 6115667, 6115668]"
u_63e05fd70e5cb365589481119ae4b1653c2d2787dc7f98f8b23a910120f9e0e2,"[5853409, 5853429, 5853433, 5853434, 5853443, 5853449, 5853450, 5853451, 5853455, 5853469, 5853473, 6001470]"
u_63e9f87e7011df659f853efc3972504fa39a20a7b71e7863219f57b1a57892d1,"[5873307, 5873331, 5873333, 5873334, 5873335, 5873336, 5873337]"
u_63ec1464246edbb8c5d26afdc840b0898e16d2580c6cc98b62532e424c13aed4,"[5799501, 5819235, 5819237, 5819238]"
u_63ed7ac4470650a2a4d79b6cd703b83140f38b958538208fcc046f3269737f6e,[5858054]
u_63f15409f51a76f36457fea04223e2d8a695ce44bb42e0f0684e4f872e68d03b,"[5885248, 5885249, 5885250, 5885251, 5885253, 5885254, 5885255, 5892858]"
u_63f9fb6af856afe9ab2d8ce79f0cfb1dc60695824b8ee6bf9bb612f083821fdc,"[5868338, 5868344, 5868346, 5868348, 5868349, 5868355, 5868357, 5868358, 5868359, 5868361, 5868365, 6070820, 6071543]"
u_63ff44071a61b94cce371f37c13eaf0f8ae6ddcdd54b2e651c97c154902fb3bb,"[5770761, 5770762, 5770764, 5770765, 5770767, 5770768, 5770770]"
u_6403919b2a4af859ab19ba8f362c5538b1af113eebd58e18b2cfe803bf6861b8,[6069870]
u_6409bf108fa43be3d7abd1239228c96a90ceab4d606dfb85f4103a0173487907,"[5747714, 5747717, 5747718, 5747721, 5747731, 5749127, 5754067, 5875830]"
u_640a1c9b3d2402ef533191f06d574a9ebb407d8c76cfa836e1c8eb70ff1123fc,"[6160628, 6160630, 6160633, 6160635]"
u_640ba9d701deea87ccadcd1f82671f7d1c90652601c8a440f82a4ab082a5d66a,"[6063884, 6063897, 6063898, 6063900, 6063901, 6063912, 6063913, 6063914, 6063915]"
u_640d678bcf14150b3077802e3f24e16b909998a76567240d462c7ebd7e2d155c,"[5946354, 5946365, 5946407]"
u_640dcd489551628c392d5b345b81f5d751a9444917b2676b3a84eb4d58eab6e0,[6057694]
u_6413142789793edff1f3c715860e5adb58dca86a4437056370c0a86876f92a8c,"[5826181, 5826189, 5826192, 5826196, 5826206, 5826236, 5941233]"
u_6418b2d37f4e34830855604cd2f126ec87f1b5429534ae151ad4d47dd06086c5,"[5832540, 5832541, 5832542, 5832543, 5832564, 6101850, 6102084, 6102856, 6144977]"
u_641da3f090aa3f129b188cc3e064a39aa1056f52054583cfed8ea12cafe70f60,"[5825953, 5825957, 5825966, 5825970, 5825971, 5825994, 5825995, 5833373, 5833402, 5833403, 5833474, 5833476, 5833478, 5878918, 5948813]"
u_64254c83dd141f413d5098fb0eeacc82d031d43b3d97f62a5468f97b9e047da7,[5971543]
u_642dd3e8f0270e402f8d4e129243b4d75d4dc3023fde1a9f3566b4699c09f8ca,"[5825951, 5825953, 5825957, 5825966, 5825970, 5825971, 5825972, 5825994, 5825995, 5825996, 5825997, 5825998, 5825999, 5826000, 5826001, 5826002]"
u_64318573e04338d6699a8980cf33a4a6ef8819ecd6d9e1bc05ad91638962bd76,[5971600]
u_643cc28cc353f77f624ca9eb3d698fbb986ace95fb4a11df9443dad77006d7f9,"[5804294, 5976894]"
u_6440ea4cdacaa0b5da6761872d7fb58b03a8ab91e2dd29074b92d0633fa3b306,[5953375]
u_644289123caa7554f0737263113a37384ccb1de831376a303e6fcc049b79f503,"[5718097, 5718103, 6054410, 6054414, 6054415, 6054416, 6054417, 6054418]"
u_6448073a315c4004b8572343c7a7d66b07a50061dcca5d5dc829083d9676f98a,"[5894749, 5894752, 5894754, 5894757, 5894759, 5901240]"
u_645172e36748e3a13fc994ec6f70f41fc8af2d24ecd06b973d9e8c17ed5a4ada,"[5803927, 5804603, 6145424, 6145430]"
u_64566c53ab3b6858d49305722cf4210c1e7f8560732b27d0c21ccf13a086dba5,[5978458]
u_6456b45d624d176e00325c8c4f0a5126c3cb0fd363d4a0670b07f1599cf6fc5f,"[6117609, 6117611, 6117612, 6117613, 6117615, 6117616, 6117618, 6117619, 6117620, 6117621, 6117623]"
u_64576ac8965ee1f976bca0012b331445bfa9606f7b2f33a19a2ab8f8292444a5,"[5874553, 5956245, 5956249, 5956250, 6146051, 6146052, 6146059, 6146060, 6146063]"
u_645af6281d1db11c2e127a3dee8013ed529c843bbd8b32b9217f09eadbe22cc7,"[5749118, 5749121, 5749122, 5749123, 5749124, 5749125, 5749127, 5749130, 5749132, 5749133, 5749134, 5749135]"
u_6461e72d74459d43f9a54ce6d6c41a0b8e908d1f5cbd12b2801dc5a9355cd32d,"[5915086, 5915088, 5915089, 5915091, 5915096, 5915153]"
u_646465dc5aa7f34bf2af6d9ad9a5d77c71eb9bd4fbdb460e600ffd3817fd456a,"[5884214, 5884222, 5884224, 5884234, 5884235]"
u_6468fa4bee183efa6d1ab6d86aeebf5baa7adccd4add0d4e0f48e6f104291fe9,"[6160646, 6160650, 6160651, 6160654, 6160659]"
u_64789ca138550ea86805e569a7813efc308dd3a71b5a3b41ffe3f5d66edf4f20,"[5803713, 5803789]"
u_647da4329daac1019f9b0f4d92f100ba25e8cab8bd10c63af109edd555d7e214,"[5816853, 5816968, 5816971, 5816973, 5816974, 5816975, 5850495]"
u_6480bf707fc993d1a427597e369c2d6ee41074805a6f5ce66d71a8a6f848f38c,"[5777659, 5777660, 5777694, 5777696, 5777697, 5777699, 5777700, 5953914]"
u_64853d094c326c51dd37e39c231d1dfe6255635b2926715022f3e8e2241b5990,"[5978316, 5978317]"
u_6486b1df5c5151e3094537ab66fbb1e027cd1d32ae67574e18b5b50b1d0a48bb,"[5801047, 5801049, 5801095, 5801099, 5801101, 5801103, 5801212, 5801213, 5801229]"
u_649422a94d148f510ff078a95b01f887b2b8f7d68e31062ce8c46d87aea296cb,[5786293]
u_649475ad0215921789254c489bbb5cbd6d42a7f9ac009c5bd8f9b2a89467d650,"[5922180, 5922192, 6020784, 6034494, 6034560, 6035833, 6035849]"
u_6497e726cebaaceabbbf554c88cb53295b7d906bf2b22dde420110c171bb5bbb,"[5790770, 6113563, 6113565, 6113566, 6113567, 6113568, 6113571, 6113573, 6113574, 6113575]"
u_649a496c045689bc96145309a82a31cdc9bbb2caf2e9470e9707f67649c6dd0e,"[6033772, 6033773, 6033774, 6033776, 6033777, 6070665]"
u_649bd6c7ac1e1ea4bc72f71bc65d063b16cb90e00362280d7f777ed36308be7b,"[5825951, 5825953, 5825957, 5825966, 5825970, 5825971, 5825972, 5825994, 5825995, 5825996, 5825997, 5825998, 5825999, 5826000, 5826001, 5826002]"
u_649c7cee9da1326c28cf467dda0a19076e0a4c7c503e55d6979ea74fea366b97,"[5853934, 5853935, 5853936, 5884390, 5903896, 5903899, 5903905]"
u_64a37fce7892f6920a92b669c3c22bdedce52f46d36795f839089498404f64e2,"[6063804, 6063805, 6063806]"
u_64ac45a3d03a50c3decc62000667edc6f9d16fc57d84a423a2ae943ca9e98975,"[5853934, 5853935, 5853936, 5884390, 5903896, 5903899, 5903905]"
u_64ad80d37dc166ab9998399c02a20281b2b7124a58155ff4978722eae223cdaf,"[5861185, 5953613, 5953620, 5953652, 5953654, 5953660, 5953662, 5953666, 5953670, 5953672]"
u_64add66435cd36cb4e8f3d46c20bc7a6ca5c05ba7297b16f44854d6b12b2aaf7,"[5747211, 5747728, 5769409, 5769412, 5769416, 5769422, 5769428, 5769429, 5869577]"
u_64af3beb6a51163e793763f1b35c3767b8c6931284c70339d0529330aba9ab3d,"[5783390, 5783392, 5783395, 5783397]"
u_64af6629b7693c7144275461f134913676b88d4f9eae25fe3ea24821aea1c4bc,"[5738852, 5738860, 5738861, 5738862, 5738863, 5738864, 5738865, 5738866, 6069980]"
u_64afa9647803c2273df604bc237f8cfcddebd6e8f0a441c0cde2a82d929a61f9,"[5809043, 5809045, 5809046, 5809048, 5809049, 5809050, 5809057, 5809060, 5809063, 5809064, 5809065, 5809066, 5809067, 5876560]"
u_64b067e0fa49388719c6ed3edae17950529bbcc98c1c0b1bb506eae50d3aff28,"[5870272, 6057720]"
u_64b12b8914be2ed8eec53f692baa6d03bf58cc9776acde18d23fb9d3c842d72e,"[5892706, 5892730, 5892732, 5892733, 5892735]"
u_64b6181127d8e8afb4f1d10f5814405d405b5936b1ed193616f529e47bbf851a,[5770974]
u_64b61f138062a776458aaf841299518c85ff9a4cd241f80d0ed8c17307519795,[6147430]
u_64ba0adda85938f759768718809a7243b2da80e8113c8e41e5b3d9c1fc84f31c,"[5948978, 5948979, 5948980, 5948981, 5948982, 5948983, 5948989]"
u_64bda4146459d40dcca05a7e35cc49a6cc3df15fd3911d6733975fd858f18db2,"[5722896, 5722903, 5722907, 5722930, 5722931, 5722935, 5722952, 5723028, 5876654, 6031533, 6161189]"
u_64be0220b691980f657de5f8be23e22b857ec104fd5a52dd5ef734581ebc1146,"[5778446, 5778477, 5778479, 5778498, 5778501, 5778502, 5928015]"
u_64d4cbddd22fd6e3b13dd7b2bcfd6abcdb03a7bf478e82f45bdc3569bd31e1a7,"[5896196, 5896198, 5896213]"
u_64d7985e616f579de08ae891d6aa4901eb4a16b6bf1f82329c27f855ac74eb16,"[5771216, 5771219, 5771226, 5771227, 5771335, 6018422]"
u_64d90d1868c5414481f48b75857ee4b1b1cb8b4613b5d37873eadb1b48781dcf,"[5915088, 5915089, 5915091, 5915096, 5915153, 6038983, 6038990]"
u_64dc1edd1a4dbe5284cfa2ce516aaccca9298c5c2af403959bf6966cce1c9647,"[5878679, 5878747, 5887004, 5887027, 5887028, 5887029]"
u_64e4dd74940e56637c1b51f7cc856be80887cc4897393ca72e13db1441ad79f1,"[5821480, 5821484, 5821487, 5821494, 5821509, 5821514, 5821614, 6101461, 6101951, 6102185, 6103191]"
u_64edb12c60635f459323fa66e532171aa6600522667ea9e273d747532de7a356,"[5892630, 5892652, 5892654, 5892655, 5892656, 5892658, 5892659, 5892660]"
u_64f603e09047210f430b52151b393a7823c229947b2a8327086968417ff5096e,"[6067957, 6067958, 6067959, 6067960, 6067961, 6067962, 6067965, 6067966, 6067967]"
u_64f6eb305f210d1c4ac5cdbab43efae072a99e319e93498f83fc4db45a91b140,"[5770930, 5770931, 5770936]"
u_64fd70acb4f0968232f747c63cc87869240d14816375ae741a318e7aa7b4707e,"[5978152, 5978158, 5978159, 5978160, 5978161, 5978162, 5978163, 5978164, 5978166, 5978167]"
u_64ff67e0444d89e78dcaf2a39bb1093aadd097ffac16fd88d72cc176a17c452a,"[5760462, 5760472, 5772747, 5787776, 5794370]"
u_650c2118dc870f71421ce6f23c3af6f8d6fb036154ab05781f50f8bcad3389f0,[5953527]
u_651415f40b6bdda16a92b358b1de7c4d5f6a00287d6d171c6f1d945f5c67c695,"[5770761, 5770762, 5770764, 5770765, 5770767, 5770768, 5770770]"
u_651733eb2723f9fcec07cc32c2608d4cdd931af19e913687c960a1268bb8ebe9,"[5903989, 5904130]"
u_651881b101553f9dc15b12f5518310674d5b9b10bcda04b74d41d8e60935d858,"[5768785, 5768790, 5768791, 5768795, 5768797, 5768800, 5768802, 5768805, 6098761]"
u_651f281aa2a60ec8e58288f4e6755727cace99be74ef582e1d98aab8f01b45eb,"[5824396, 5824400, 5824401, 5824403, 5824407, 5824417, 5824425, 5824426]"
u_652377ea844ab49a0b307e9bf6105c84d3b29a50de3458a4bf3a6541315cb74b,"[5823708, 5823734, 5823798, 5823802, 5823804, 5823844, 5826235]"
u_6525e15527c3131f1e13d4f9e9a8a4dfeeb5fff3e9840c1762cbd0c52391caea,"[5826616, 5826631, 5826633, 5941937, 5941939, 5941941, 5941942, 5941943, 5941944, 5941945, 5941977, 5941982]"
u_652e4de0d40b93e0f0a50b113e7405dc68184e8449e2f2584dea62d962c90938,"[5972037, 5972048, 5972049, 5972050, 5972053, 5972056, 5972058, 5972059, 5972061]"
u_6530377adeb8ab949df8e8b3d274508ab111adeaf9a7605f1006d79bdf720dfe,"[6117871, 6117872, 6117875, 6117879, 6117884, 6117890, 6140128]"
u_6530ad06b3a4f2ea83cae1f936e3ffde7f4e87dedab5893ade8d7952069d3d09,"[6012170, 6012172, 6012174, 6012195, 6012200, 6012301, 6101849, 6102083, 6102855, 6103089, 6144976]"
u_6531f9ce822e087a624c6cafd7d8cf342368e5543bee02fb656f4456ab9f0696,"[5957893, 5957899, 5957900, 5957907, 6077693, 6077716, 6077743]"
u_65326cd9aea919d96e5c8b0e78fb61087909f4e490dddfb0f7a6cda304e7639e,"[6056608, 6062417, 6062962, 6062999, 6063002, 6063144, 6063145]"
u_65333d09e6d08028078b62c48cc54a972dd7bb957994d70c435675ae37ce9e31,"[6062417, 6062418, 6062888, 6062889]"
u_65378e2dc7ac69d9a4bda4f9a01086729aa6d4e55d159396363cfa8b9d36ea0b,"[5946354, 5946364, 5946365, 5946404, 5946406, 5946407]"
u_6537a3d5d263a38eb58e4c9c36af3cea7ace6e941604b4b0feea5f7c00e9411b,"[6018427, 6018428, 6018429, 6018430, 6018431, 6018515]"
u_654225dccab8b780c4af0c44eeed34613b09429969891c4cf8cbe42f88e1aa1d,[5788163]
u_6546ecf5da86a06d49b97e4bc7c253d28a173106fb20cf4075cd93418828b9c1,"[5873253, 5873255, 5873258, 5873259, 5873260, 5873261]"
u_6546fd655066a314d38b192148921bd6ec60c1245ec68c8a4bbfb54dd9f1c3ca,[5873181]
u_654b70cf278c407b1da867312b410db12e4c07127fe00bf5942ef404f599a772,"[6117609, 6117611, 6117612, 6117613, 6117615, 6117616, 6117618, 6117619, 6117620, 6117621, 6117623]"
u_654c963d49fdfcdbd4b753d71741c9e63e80b53ec49d324ba12b91aa925358e3,"[5770761, 5770762, 5770764, 5770765, 5770767, 5770768, 5770770]"
u_65539cdfd8c236dbd51f5ed57a964064eb308cd90f44e5acff158dcfc2756a08,"[5904514, 5904579, 5904659, 5904660, 5904662, 5904664, 5904665, 5904666, 5904669, 5904670, 5904671]"
u_65561214335402c83bcb95967e1037e657e25f990af68b8abf078f216f9c17f4,"[5927814, 5927815, 5927816, 5927817, 5927818, 5927819, 5927821, 5927822, 5927823, 5927824, 6077547, 6077593]"
u_6557b86f03f398729dc69d9fda07de37de29539d20a37b2f2c5baae145d2ae4a,"[5937510, 5937667]"
u_6560e66dafc5a4b2eea9dafe9d3b02bc7508ecb0c63472d26486962ce3d15d55,"[5864984, 5864989, 5864990, 5864991, 6111871]"
u_6565b7d5792d33e84dd9b4d8c181494bd7dcb17a55acec1782d919fec0f87ae2,"[5974367, 5974368, 5974369, 5974372, 5974373, 5974385, 5974389, 5974391, 5974393, 6019324]"
u_6566af1b4887e23c7805d19eedf96c30d1b886178fd252687eedca20c1897b04,"[5717692, 5717824, 5717825, 5717826, 5717829, 5717831, 5717833, 5717836, 5854632]"
u_656815e411a26bc32243d0e333551822eb738977eafc7566f4c2642e4843b241,"[6011003, 6011022, 6011030, 6034579, 6035857, 6089985, 6090019, 6090036]"
u_6568379ea30aa58ba150785baa9c41555f20569cdda4f52901f5ef0e56bb9690,"[5948767, 5948769, 5948773, 5948786, 5948787, 5948788, 5948810, 5948812, 5948813, 5948814, 5948815, 5948816, 5948817, 5948818]"
u_656894cc4623253c5fe08d7c386bc0f26f0c7f032e4d7635ca45ad59b13a2c21,"[5870156, 6008733, 6008747, 6008754, 6008789, 6008796, 6008803, 6008817, 6008824, 6008831, 6008838]"
u_656dd952385cfc1ce3144e7d4df632a4152967115daeaa4573b619888a41bb74,"[5759289, 5787299, 5888129]"
u_656efb238baa743d13099e8d6aab8be8785ffb15b6900fa885a3f2b1c41e7678,"[6117262, 6117264, 6117266, 6117267, 6117270, 6117272, 6117273, 6117274, 6117276, 6117278]"
u_656f950a528d53cb1a1cf786858354831b7048753a5497616c0a2ebfb78250bd,"[5794522, 5794523, 5794525, 5794530, 5794531, 5794532, 5794533, 5794534, 5794546, 5894960]"
u_6571051a341322a118f56c58883fcc578ba62bd2b504da9cad71df1066329b0b,[5784333]
u_6576f2ae8600983df609ec1b418a6104cc8f55be933b4e7ec5e38d581ad6a164,"[5794141, 5794145, 5794146, 5794147, 5794164]"
u_657942c989d4e85f0c160101af5a9af85a7e9b2d3ddd511af7a72bcff3ca969b,"[5728594, 5728828, 5728834, 5728835, 5729007, 5752463, 5782237]"
u_657bf2f872fe93f19122b0d06aac470dce20487f2e2f72a93bbdd9ada5e9f2c4,"[5803882, 5803884, 5803897, 5803915, 5803926, 5803933, 5826120, 5826489, 5833476, 5878921]"
u_658065defa63f4d2c1051cbb806a2d9fc3fab6b9d071bf6a2e20901af313dc0a,"[5876560, 5957618]"
u_658387431a6d73251a871d9fdcb7faf8e8ffe6ca2273e457e002eecb3e6e5ed9,"[5896134, 5896185, 5896197]"
u_6586e0334abc1e7d8c47f9f1230a892bbc7ec8f497733ea5a5e874a25bfc55d9,"[6048579, 6048580, 6048582, 6048583, 6048585, 6048587, 6048589, 6048591, 6048605, 6048611, 6048635]"
u_65878d6104521e7cb9baf1bb035e633fd46faddb43a6360412a7795945d851ad,"[5769422, 5887880, 5887881, 5887882, 5887887]"
u_6587ca6c44eaa4e3364602b7f3ccc63573b52297f2937be8ecbdeb6e3fa5137d,"[5848869, 5848896, 5848898]"
u_658aace93441633e2a72612e7d52a9e0a0736192b528069f46eab21384be134b,"[5722831, 5722832, 5722835, 5722837, 5722839, 5722841, 5722843]"
u_658f70a94211cc769605daf10fdf4b15920eed90b58537ff9ff72c131bc65218,"[5870104, 6117267, 6117270, 6117272]"
u_659372220dcd1c955733d72a782cc87b32a4c767502eff22359bab079d9d2624,"[5722930, 5722931, 5722939, 5722940, 5723000, 5723001, 5723027, 5723028, 5876654, 6161189]"
u_65a143f057e270c98284f65361b6f073b7064d7600d6190df473945051af856e,"[5909271, 5909273, 5909274, 5909275, 5909276, 5909277, 5909279, 5909311, 5909438, 5909439, 5909453, 5909455]"
u_65a1817efde0dfd64abfb6225a35f5e7280479bc7c17219de9a89de6aa4e6ec2,"[5788371, 5788381, 5829010, 5829223, 5879558, 5879565]"
u_65a862138eee95f307fe654b2c9e6aaaa531730a5ffa8889c6654e2776bc5e18,"[5807481, 5807482, 5807499, 5807500, 5807501, 5807504, 5807505, 5807506]"
u_65ac9c6fa20ef08db7f3100942c2c340dbdfca424d3e677dcb4d8ded07cad722,"[5791741, 5791794, 5791800, 5791806]"
u_65ad573f89c62f33d94f2ada89e3111069398651a185076f7ee636806eae3208,"[6117609, 6117611, 6117612, 6117613, 6117616, 6117618, 6117619, 6117621]"
u_65b2aa0c5ae527eec2d9d9364b3a5cc2838093118c48651edb3b2c1d261c1364,"[5843114, 6007831, 6091495, 6091637, 6091709, 6091779, 6091851, 6092063, 6155006]"
u_65b3d434d3dc187ffd270aaedde2a57649f107dcacaa5d578a13792e81a1b789,"[5928215, 5928402, 5928405, 5928406, 6001605, 6001618, 6001631, 6001696, 6001709, 6001722]"
u_65b4df12c917e1b6300443931efefc91db673ffb55f299bc02553003709a2e2f,"[5717825, 5717826, 5717829, 5717830, 5717836, 5737892]"
u_65b6599756b544dc8ec1a7369fa13789bef165cd968fb829956b7b221aa529b5,"[6056608, 6056609, 6056610, 6062417, 6062746, 6063002, 6063143, 6063144, 6063145, 6063149]"
u_65b75db404383a389dec2cd02560720948811cfff896ff657c5ca530975f7e9b,"[5978307, 5978308]"
u_65b8dc63ad4967b67fcd6b14c4ba3f2b7a53b2d7536baf7f072d11ef7222208e,"[5813644, 5813678, 5813680, 5813705, 6092378, 6092735, 6092805, 6092875, 6104863, 6104933, 6105003]"
u_65bc5b75cffb528b624d5a2ad7046a002d3a3913c33b7a9a6bd02c01fe05a95d,"[5974366, 5974367, 5974368, 5974369, 5974371, 5974372, 5974373, 5974385, 5974389, 5974391, 5974393, 6019324, 6019667]"
u_65bf9364012b168453e7c1f10791b928475a696e0a19cd96f759876e2b7171aa,[5873181]
u_65c67d23843d616779e3b0e2ef0f8fafc48d227a0771048754fe1ee823b58b26,"[5857660, 5857661, 5857782, 5877935, 5904048, 5904149, 6092375, 6092831, 6092901]"
u_65c723cef1f616ae8f3953de664c97f39137433536553e9d6683a2c938bfaeda,"[5870114, 5870131]"
u_65cf0b959fc6d66f8b2312dc4d7411255cd7209e0a7ddfcee9c126e3eb5d224b,"[6160627, 6160628, 6160630, 6160635, 6160638]"
u_65d15c53a7eea89c07736cbeb73e216473dddde1c256ae4e85543411d10415b6,"[5785355, 5806119, 5806132, 5806135, 5806138, 5806139, 5806140, 5806141, 5806143]"
u_65d28e46d8e448bbbcc20ba4dcce0c0c1198f71201327fea818133d79c6b5778,"[5801047, 5801099, 5819214, 5819216, 5819235, 5819237, 5819238]"
u_65d295de5998391e34fd105bb9c29e77fb17d348ea19110d54f37d4b4ed740f2,"[5775109, 5775112, 5775117, 5775118, 5775120, 5775121, 5775125, 5775293, 5782512]"
u_65d9f8c508618f62d5517076faef0651d8827f1908e20aea0fba3b987f0727de,"[5736945, 5736946, 5736949, 5900539, 6103700, 6103934, 6104168]"
u_65de00019532aa836d58e1f82bf4a34f4459fd4a16ef623c6975331c9d5afdd7,"[5867910, 5880002, 5880021, 5880025, 5880026, 5880079, 5880092, 5880093, 5880094]"
u_65e891eccc52990952d3504ab428fbd4f82028bfe01321d191df7c66aea37e02,"[5868338, 5868348, 5868349, 5868357, 5868358, 5868359, 5868361, 6070820]"
u_65f41d2a11642b10aca88a13cf6e917f411a4fb7c70aebf7c8d47d9afd001fcb,"[5876137, 5876141, 5876143, 5876294, 5900772, 5900775, 5900776, 5900778, 6078234]"
u_6601f6fab0a315b9a94748b36da893ef0f2548d05eb440145201e03de863d44f,"[5915086, 5915088, 5915089, 5915091, 5915096, 5915153]"
u_660486795bfa34058e55d025c6e9aa6a160cbb8034bb76cab7bbe13f71c0dcc4,"[5959042, 5959051, 5959054, 5959056]"
u_66067706d81e1c22ac1f34b7e8f2dfcbe9a091325c5dcfc1dc25d6dfd8dfbf92,"[5902074, 5992675, 5992678, 5992680, 5992681, 5992682, 5992683, 5992684, 5996131, 6099001]"
u_6609951aa9923c5962b28e30749bbe41f2fe9cbbed183869f0a10181d581c0f7,"[5784927, 5784958, 5785000]"
u_66099f4a8458610f73c5e020f251191dcb255517f11624206067badda0cb0d95,[5903898]
u_660e6becb6621538ff0de3866b5d87c6bb0a4e741d1a36fe99c1c4a4bcee7865,"[5804034, 5804036, 5804051, 5804069, 5804082, 5804085]"
u_6610941dd21ddb8044c7b19ceb6c727da840f28bd97435b3872ce6d5026b2115,"[5804235, 5826437, 6145454, 6145468, 6145507, 6145513]"
u_66171a9b58aa3f7bceb0cde8fccf4b10b9858237b3a6682a57a653ce0ca2fe71,[5792791]
u_6619d14ca98f533fb5e297ac7f06f4e29f959dcf75fef50ef2889d21bfa15487,"[5805110, 5805117, 5805130, 5805141, 5805144, 5805145, 5805146]"
u_661dffd6fd017a1cd9fa7bedc1c51cb050571c2d52986b9b3ed420abfa4ae65b,"[5876526, 6008697, 6008732, 6008753, 6008795, 6008802, 6008809, 6008816, 6008823, 6008830, 6008837]"
u_661ffc95c07b379bd32529ba91683ce1d473a8e1561f152f62109696024b5204,"[5753006, 5995908]"
u_662411267e908853ba0f1c9d22a35b8950c352e5074a815d8011e11fda1bd61a,"[5870156, 6008733, 6008747, 6008754, 6008789, 6008796, 6008803, 6008817, 6008824, 6008831, 6008838]"
u_6626b04096d9096737803e67f3bb1c4750f63d43679857051b94e49111741776,"[5766739, 5766740, 5766741, 5766743, 5766744, 5766745, 5766746, 5766747, 5766748, 5766749, 5766750, 5766751, 5766752]"
u_662c5d89d070c39d05beeecb9a34dc929f35ff3cbfaf7e80378ccfd706c027ab,"[5798767, 5798768, 5798769, 5798770, 5798771, 5798773, 5798774, 5798775, 5798841, 5798842, 5798843, 5798844]"
u_662da5a56765f7321ebf7d3802065b9a738cdc49e618a31215c7ac1eeb3ce27b,"[5928125, 5928159, 5928160, 5928161, 5928162, 5928163, 5928164, 5928166, 5928167, 5928168, 5928170, 5928171]"
u_662e40e2ab4811793a1a10cc17625235d1f78016b1e3aa6ca3c924285b6d7bef,"[6077365, 6077388, 6077434, 6077457, 6077480, 6077503, 6077526, 6077549, 6077572, 6077595, 6077618, 6077641, 6077664]"
u_662f938e46527d3395b35f10bd40acdb3266d2bdddd61cd92803995777a383ac,"[6040163, 6040171, 6044928]"
u_6630027039f631d5941416fc4bc7ec70fc723e6f8a98c5f882dd0d2040c92c49,"[5784689, 5784690, 5784698, 5784700, 5784701, 5784702, 5784704, 5784706, 5784710, 5784711, 5784712]"
u_6632b961c4683852cfbc90b80ac9dd5488d5b8049881fd3c62f29b2be4238341,[5800589]
u_66355e00ff9dfd0bef6b6ff8d1a5284f8a5a04e2972a4284a43257fad485ef61,"[5784999, 5785000, 5785001, 5785002]"
